locality,trend_score
Dardagny,3.051056657108917
Avegno Gordevio,3.0508096539222516
Oberlunkhofen,3.0502045944394833
Thalheim an der Thur,3.0500535337520445
Frick,3.0499879102116307
Schwadernau,3.0499646755525416
Courroux,3.0498865280859704
Buttwil,3.0496282965824513
Niederlenz,3.0492870653489965
Orzens,3.0487638688734178
Oulens-sous-Echallens,3.048531938208975
Wichtrach,3.0484470787680618
Arni (BE),3.048213953023483
Wengi,3.0479703255986292
Lauperswil,3.0478742060316297
Mauensee,3.0477720280148146
Vaulruz,3.0477703612088236
Oberems,3.0476469894580656
Uttigen,3.04723017619035
Schönholzerswilen,3.0471574117463773
Brüttelen,3.046087466590519
Veltheim (AG),3.0460567549679363
Ballaigues,3.046056544979936
Rothenthurm,3.046051055728426
Waldstatt,3.045937684726541
Origlio,3.045771012719255
Bretonnières,3.0456395728183296
Presinge,3.0456101752374676
Albinen,3.045574314823845
Cronay,3.045560608214935
Walliswil bei Wangen,3.0454517612328575
Hermenches,3.045365981472831
Trubschachen,3.045365920039332
Grandvillard,3.0450848963169355
Hohentannen,3.045076929202677
Plasselb,3.0447717273390116
Buchillon,3.0447205202802827
Ennetbaden,3.0447095687683996
Oltingen,3.044629608980561
Volken,3.044619533643874
Stüsslingen,3.044288782684669
Flerden,3.044120740117788
Hasle (LU),3.044059903403855
Essertines-sur-Rolle,3.0436294836650113
Brot-Plamboz,3.04362465997413
La Praz,3.0432376926616587
Zäziwil,3.043236773466803
Berolle,3.0430684087676276
Pompaples,3.0429196138909886
Marchissy,3.042656704633088
Geltwil,3.042618632065136
Petit-Val,3.042387924452174
Islisberg,3.0422608645458395
Trey,3.0422564140610016
Meggen,3.0422221615205753
Muzzano,3.0421976018268158
Grolley,3.042154945785604
Lully (FR),3.0420816624393847
Varen,3.041708876317653
Günsberg,3.0414690465383694
Dizy,3.041459049033226
Silenen,3.0414084472669787
Agno,3.0412866256184774
Cheseaux-sur-Lausanne,3.0411918787409324
Münchwilen (AG),3.0411211943276064
Fontaines-sur-Grandson,3.0411132427105914
Unterägeri,3.0408075076263215
Roveredo (GR),3.0407391670060115
Grellingen,3.040621971745354
Lalden,3.040467427547216
Saint-George,3.0404352621033444
Allaman,3.0402056903640946
Cottens (FR),3.0402017149698937
Etagnières,3.0401902477081895
Walchwil,3.0399641902777836
Démoret,3.039902250499359
Wil (ZH),3.039814719783283
Obergerlafingen,3.039710945641483
Bursinel,3.0396164818159246
Buch (SH),3.0395126243349013
Walterswil (SO),3.0393610929753856
Oberhünigen,3.039125326264675
